,Sentiment,Tweet
10047,1.0,Bill Talking about a for the corona virus dude t even keep a virus
10048,1.0,y asociaci n la t e tLKs Pti
10049,0.0,corona a come for us in other ways
10050,1.0,EricBana Most likely on the Red get into garage stash Either that or have a Corona few too many
10051,0.0,If they could cure from corona virus who be at the worse stage I swear to god they could save t zQ B AlKNE
10052,0.0,No way m corona not stop me from get the body I want everyday now
10053,1.0,The world will never go old Ken be now Before and After Corona
10054,0.0,mike nekocyan SHARP JP t qMJmJU GsA
10055,0.0,Corona beer challenge with tablecloth t g GyQtrhY
10056,0.0,go be close on my st birthday corona
10057,1.0,bkum In as well t Ra B I
10058,1.0,you can do to fight the corona crisis t OPN v Giok
10059,1.0,Let s fight corona jointly t VZ xtfOj t Nktgr KoP
10060,1.0,I have already send u the list of who have donate Don t u understand Are u illiterate Check t oL thZoIuT
10061,1.0,Come
10062,1.0,No Corona Day ofLockdown t NRDWHUwKz
10063,1.0,You be a sir
10064,0.0,I run past the bus shelter at strad almost every morning and see approximately into the
10065,1.0,Tweet Mithila More then population of belong to area such a dense geography and
10066,1.0,to you s Corona STATUS test yet No of PEOPLE test
10067,1.0,At a time when all the of the should be to tackle corona virus our beloved reduce
10068,1.0,Corona virus can live on plastic up to The t BvM oFY Pg
10069,1.0,Join us at the Forum on at be IST with some stalwart who
10070,0.0,Sir You mean the corona originator
10071,1.0,Many people point out that enough to deal in this tweet be a belated admission that will bring nothing
10072,0.0,it be unfortunate that Financial Capital of Corona with increase tendency and t QlbI F qiM
10073,1.0,rump brag about economy before Corona virus hit be like brag you win the Super Bowl at t o l eDQVWK
10074,0.0,a hora y yo me de meter ni la
10075,1.0,I swear my cousin be literally live in a k drama during these corona time t
10076,1.0,he Corona Virus and the PLAGUE OF CORRUPTION COVID t
10077,1.0,TenaciousE soc need them to be face of leadership t make them Where they be be less than t Vp YNqsB A
10078,1.0,Sir it kindly extend your kind for make some into t j mkvSM f
10079,1.0,That be an anti corona life jacket
10080,1.0,NavroopSingh Peaceful Area in Chowk
10081,1.0,Me when I buy extra Sam corona virus T to sell on at x the price
10082,1.0,So to recap so far and start a world war die be burn Mar t uEe DVPTVz
10083,1.0,rishabhgupta First of thank to for this great towards the be also give their
10084,0.0,Saijo Clowndine u mean due to corona
10085,1.0,who link after this corona virus I m be out for good
10086,1.0,Maybe as self disease protection power reduce but I think who always drink water they also easily attack by Corona
10087,1.0,TSH The Corona Virus be a psychological weapon to scare the West into surrender Every day our government more of our
10088,1.0,Home school effect Yesterday I my explain to his the difference between t
10089,1.0,NigelR Pupcakes Count me in But s let the Corona pass first
10090,1.0,kan kalo kan t JHh BxwC
10091,1.0,and in my firm get fully and And of their choice no
10092,1.0,t bf tO ainr
10093,1.0,That true But think of something most scary What have be the Corona situation in if be and
10094,1.0,jesuset a las t Pip JVR UL
10095,1.0,Chef Kachi While the world busy fight Corona virus aka Yahoo be take advantage of the increase amount
10096,1.0,TWfan Can we just blame corona The man should be get soon after that performance
10097,1.0,Corona Virus must go away I love my country t
10098,1.0,Lapreviaok Para el amor no hay t nAQPa Ifdy
10099,1.0,A very informative research thread on the correlation between vaccine and Corona Virus It t sgzRi gWof
10100,1.0,atulahuja be find in area out of which have test Corona positive But we must not raise
10101,0.0,Stardusth o I t wait to say I live through the corona virus for at every minor inconvenience
10102,0.0,he government have a in dont take the virus seriously people be and t Ll Ikz VM
10103,0.0,I just spend like the to all star on a tweet that be talk get the corona virus I
10104,1.0,he daily dose that will pep you up Happy Pep it up pep t As wqVzH v
10105,0.0,hat s actually a thing real do Hey look I m bigger and than you
10106,1.0,Times call HELP HELP HELP to needy one s Food Bank of extend their help to tackle with pandemic corona
10107,0.0,DA ONLY TIME EYE FACE MASK CORONA VIRUS t T hCHY c o
10108,1.0,Imagine you survive Corona only to catch Stay safe
10109,1.0,Corona be take care of that it t t kiaYxiE
10110,1.0,
10111,1.0,and guest host Rappe on twitter discuss Prima veterinary t SFq o Gygs
10112,1.0,
10113,0.0,o eu
10114,1.0,swiggy in Sir it kindly extend your kind for make some into t FDtHwz CGY
10115,1.0,Corona t harm you you be safe and chef too
10116,0.0,NewWorld VICTON Hi t
10117,1.0,We all be not go to be able to reconnect the thread once the Corona crisis over In the new world order t
10118,1.0,Wrong we know he a good track record of governance now also time to highlight his mistake in
10119,0.0,This be really painful for poor to be limit to access to very important i t
10120,0.0,Corona exist stay at home Earthquake exist stay outside Corona and Earthquake team up to up t
10121,1.0,t
10122,1.0,Would love to do an interview with these people now t RiAtSD Ts
10123,1.0,it s a fear scenario All will take and after corona pandemic then people will think about t O LNOfkFn
10124,0.0,Katsuking THE LIVE
10125,1.0,update re talk about throw a party after corona and one friend say re all and my friend t rSRlEWZIR
10126,1.0,Why t people more concern about the lack of t Immk wnE
10127,1.0,r yamato damasi ISOKO MOCHIZUKI t toqD QNtw
10128,1.0,Atumori n n K NW
10129,1.0,he tattoo artist I want a piece from say he get in corona you better LEAVE SOON
10130,1.0,HarshInsa Times may be tough but brave r serve the nation they distribute food to the hungry provide the needy
10131,1.0,That Roadhouse bread make you forget about the entree
10132,1.0,what s on my mind what i say t
10133,1.0,CORONA Sri Sri COS of for his cause of serve
10134,1.0,
10135,1.0,On Was he wrong Draw your own t cbGKgZmxw
10136,1.0,Do I like him or be I just of die alone from the Corona Virus
10137,0.0,I be will with query corona after days isolation and still sick I be test at and tell to come t Lwhg YXlch
10138,1.0,If corona all up before carnival be so ideal
10139,0.0,oxic Bad Air Deadly for Corona Huge residential area CPCB OFFICIAL PLASTIC GARBAGE t Ulj sftzVs
10140,1.0,
10141,1.0,burj yarima state get it first confirm case of Corona virus after the government the ban on congressional and
10142,1.0,So brave of Corona
10143,1.0,his be he set the on his and now come t u w fXhRk
10144,1.0,La a con el os de y en mi a t QQ oTMeGl
10145,0.0,sibal sunsal
10146,1.0,sidbad On our group there be one guy whose first reaction to be blame ANI for t uAuYD qIYI
10147,1.0,Our apartment association stop who be from that they will t
10148,1.0,tae signal
10149,1.0,Real Jyoti Corona Jihad
10150,1.0,my be in love with make in you
10151,1.0,China up big this time of Corona be against the reason we t HjP rcj
10152,1.0,mamuni ishita I be at awe with your
10153,1.0,but can u give me the t
10154,1.0,Pussyfucker in I have never see an who such a big dick Follow my t d xO oFdfp t
10155,0.0,Dear fake s CORONA be gender neutral its not like If u try to fake u will
10156,0.0,Lamb egg hunt chocolate how to properly celebrate Easter despite the confinement Finding This t kpE LEdmtQ
10157,1.0,t
10158,0.0,When you be so pro life you get because social isolation t kill enough people
10159,1.0,eh um a de de
10160,0.0,All the pray this corona end by we not try to have a virtual t pavGZLSK
10161,1.0,Sarah Alice X So what have we have around in
10162,1.0,hey be you with the corona and all how you do please be
10163,1.0,It like the computer for the corona virus pandemic be about as accurate as the computer that have
10164,1.0,sapna asija Times may be tough but brave r serve the nation they distribute food to the hungry provide
10165,1.0,op performer t
10166,1.0,t hREnO SxE
10167,1.0,The Corona virus
10168,1.0,muglikar One of the official say that of lift in urban be bleak Covid pandemic Focus on
10169,1.0,Why on earth be in China be and accuse of in corona virus This t happen anywhere
10170,1.0,TV Bharatvarsh vikramsingh t OWjr fsQ y
10171,1.0,to Tory for the first corona virus rap line
10172,0.0,corona in it s entirety Imagine wake up at be to do SEETHING t Q tabXNBZZ
10173,1.0,Was wonder if it s really difficult to get state by state COVID why not t k KyCNgp
10174,0.0,My God personally would like this corona to slash civil of this government t o YLgOjWO
10175,1.0,Look for the Michael Gbert corona china virus covid t veC NBfks
10176,1.0,Jangwani Eviction in china of amid the new spread spread of corona virus be accuse of Spread of
10177,1.0,pie t bipvqy xEc
10178,0.0,ml N
10179,1.0,he world Corona in t EMevNq SDo
10180,0.0,Sandy
10181,0.0,my teacher assign us a daily for corona time and i just write a page and a half go t qg TX yRKk
10182,0.0,Again here be do what they do best to promote violence against many t
10183,1.0,hunter lukee Since Easter be right around the corner and must be worry that their t get to see the Easter
10184,1.0,na to t o kX ip AE
10185,1.0,TheAnusOfGod corona virus be like t OFJYIPVsY t BhASebV SZ
10186,1.0,Better to prepare and not need it than the alternative t
10187,1.0,re all die thank ha t SgyjR AWcz
10188,1.0,When my crush me but she up catch the Corona virus t LW FwjFgBn
10189,0.0,Today no one be House Car Pizza Materialistic consumption be dead but you basic food rice
10190,0.0,be and very country and never stop the game against t cL olLwsnW
10191,1.0,Lala The Don I can feel the pain of Corona t FvR Marbk
10192,0.0,The absolute cheek A man work for be even for suggest that disease must be
10193,1.0,BAEKHO t Q WsUtMC t Q zcDwyMK
10194,1.0,s surely farsighted divider Corona many more
10195,1.0,kushal dhfm Every parent feel right now corona t Elx SOzkFG
10196,1.0,There be currently One be the FAMOUS CORONA COVID Other be the t AAsFhWmGW
10197,1.0,We be for male circumcision to curb some stuff people t XxU A tOH
10198,0.0,World s fight against the COVID But few continue to Sabotage like t CKPP vdIPT
10199,1.0,Thought u be just speak gibberish not lie man
10200,1.0,let drop a corona verse before SA You have
10201,1.0,his be a Bot Any t jkj K mmEK
10202,1.0,Someone should do a research do appeasement be on top of corona hit list and why
10203,0.0,shahjhan malikk This situation be amid Corona Virus Pandemic t T hEeh SCa
10204,1.0,Same thing Eating and t bSt rxqXM
10205,1.0,we should be of the founder of for which the world be
10206,1.0,My week on Twitter Reach See yours with t NOIyuhy hN t f FuKEAX i
10207,1.0,Corona virus be literally natural selection get asthma die too old die any respiratory t KITvjgyO
10208,1.0,t n tsidWpsI
10209,1.0,FREE MP Covid Corona Virus Gospel Covid t mEEAKymX
10210,1.0,Mahatma be yet to tweet on But secretly all non t KqNREND U
10211,1.0,call t di FVAKBAI
10212,1.0,ewe your you t DTYsZvQ ao
10213,1.0,What be our be use for Not Corona Why be we pay if the only result be that
10214,1.0,bts vote
10215,1.0,Corona get these cheap as hell I job interview in
10216,1.0,Showing us light at the end of the tunnel be our Corona Join the movement of t lr IxJkjmI
10217,1.0,The daily dose that will pep you up Happy Pep it up pep
10218,1.0,MoRD GOI Can we consider Construction of in development work for t z cIkHRsRT
10219,0.0,her adolescence
10220,1.0,If he t take that junk food to people would not have be injure and t PpG PsYRDo
10221,1.0,Barber non essential di just in case tu dah
